Month,Year,Corporate Entity,Pipeline Name,Key Point,Latitude,Longitude,Direction of Flow,Trade Type,Product,Throughput (1000 m3/d),Nameplate Capacity (1000 m3/d),Available Capacity (1000 m3/d),Reason For Variance
1,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0,,45,Heavy percentage
1,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,6,,45,Heavy percentage
1,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,8,,45,Heavy percentage
1,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0,,45,Heavy percentage
1,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic light,20,,45,Heavy percentage
1,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,10,,45,Heavy percentage
1,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic light,1,,45,Heavy percentage
2,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0,,45,Heavy percentage
2,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,5,,45,Heavy percentage
2,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,9,,45,Heavy percentage
2,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0,,45,Heavy percentage
2,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic light,24,,45,Heavy percentage
2,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,11,,45,Heavy percentage
2,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0,,45,Heavy percentage
3,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0,,47,Heavy percentage
3,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,3,,47,Heavy percentage
3,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,8,,47,Heavy percentage
3,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0,,47,Heavy percentage
3,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic light,24,,47,Heavy percentage
3,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,12,,47,Heavy percentage
3,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0,,47,Heavy percentage
4,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0,,47,Heavy percentage
4,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,5,,47,Heavy percentage
4,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,8,,47,Heavy percentage
4,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0,,47,Heavy percentage
4,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic light,25,,47,Heavy percentage
4,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,10,,47,Heavy percentage
4,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0,,47,Heavy percentage
5,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0,,47,Heavy percentage; maintenance
5,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,7,,47,Heavy percentage; maintenance
5,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,5,,47,Heavy percentage; maintenance
5,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,3,,47,Heavy percentage; maintenance
5,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic light,26,,47,Heavy percentage; maintenance
5,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,10,,47,Heavy percentage; maintenance
5,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0,,47,Heavy percentage; maintenance
6,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0,,49,Heavy percentage
6,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,6,,49,Heavy percentage
6,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,6,,49,Heavy percentage
6,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,2,,49,Heavy percentage
6,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic light,22,,49,Heavy percentage
6,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,7,,49,Heavy percentage
6,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0,,49,Heavy percentage
7,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0,,33,Pressure Restriction; heavy percentage; maintenance; carryover
7,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,6,,33,Pressure Restriction; heavy percentage; maintenance; carryover
7,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,8,,33,Pressure Restriction; heavy percentage; maintenance; carryover
7,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,1,,33,Pressure Restriction; heavy percentage; maintenance; carryover
7,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic light,18,,33,Pressure Restriction; heavy percentage; maintenance; carryover
7,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,8,,33,Pressure Restriction; heavy percentage; maintenance; carryover
7,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0,,33,Pressure Restriction; heavy percentage; maintenance; carryover
8,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0,,43,Pressure Restriction; heavy percentage; maintenance
8,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,7,,43,Pressure Restriction; heavy percentage; maintenance
8,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,8,,43,Pressure Restriction; heavy percentage; maintenance
8,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0,,43,Pressure Restriction; heavy percentage; maintenance
8,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic light,18,,43,Pressure Restriction; heavy percentage; maintenance
8,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,8,,43,Pressure Restriction; heavy percentage; maintenance
8,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0,,43,Pressure Restriction; heavy percentage; maintenance
9,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0,,37,Pressure Restriction; heavy percentage; maintenance
9,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,6,,37,Pressure Restriction; heavy percentage; maintenance
9,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,10,,37,Pressure Restriction; heavy percentage; maintenance
9,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,1,,37,Pressure Restriction; heavy percentage; maintenance
9,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic light,18,,37,Pressure Restriction; heavy percentage; maintenance
9,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,7,,37,Pressure Restriction; heavy percentage; maintenance
9,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0,,37,Pressure Restriction; heavy percentage; maintenance
10,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0,,38,Pressure Restriction; heavy percentage; maintenance
10,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,5,,38,Pressure Restriction; heavy percentage; maintenance
10,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,7,,38,Pressure Restriction; heavy percentage; maintenance
10,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0,,38,Pressure Restriction; heavy percentage; maintenance
10,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic light,17,,38,Pressure Restriction; heavy percentage; maintenance
10,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,8,,38,Pressure Restriction; heavy percentage; maintenance
10,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic light,2,,38,Pressure Restriction; heavy percentage; maintenance
11,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0,,46,Pressure Restriction; heavy percentage
11,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,7,,46,Pressure Restriction; heavy percentage
11,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,8,,46,Pressure Restriction; heavy percentage
11,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,1,,46,Pressure Restriction; heavy percentage
11,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic light,18,,46,Pressure Restriction; heavy percentage
11,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,7,,46,Pressure Restriction; heavy percentage
11,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0,,46,Pressure Restriction; heavy percentage
12,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0,,39,Pressure Restriction; heavy percentage; maintenance
12,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,6,,39,Pressure Restriction; heavy percentage; maintenance
12,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,9,,39,Pressure Restriction; heavy percentage; maintenance
12,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,1,,39,Pressure Restriction; heavy percentage; maintenance
12,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic light,19,,39,Pressure Restriction; heavy percentage; maintenance
12,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,5,,39,Pressure Restriction; heavy percentage; maintenance
12,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic light,4,,39,Pressure Restriction; heavy percentage; maintenance
1,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0,,40,Pressure Restriction; heavy percentage
1,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,6,,40,Pressure Restriction; heavy percentage
1,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,8,,40,Pressure Restriction; heavy percentage
1,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,1,,40,Pressure Restriction; heavy percentage
1,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic light,17,,40,Pressure Restriction; heavy percentage
1,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,11,,40,Pressure Restriction; heavy percentage
1,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0,,40,Pressure Restriction; heavy percentage
2,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0,,43,Pressure Restriction; heavy percentage
2,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,3,,43,Pressure Restriction; heavy percentage
2,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,9,,43,Pressure Restriction; heavy percentage
2,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0,,43,Pressure Restriction; heavy percentage
2,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic light,22,,43,Pressure Restriction; heavy percentage
2,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,7,,43,Pressure Restriction; heavy percentage
2,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0,,43,Pressure Restriction; heavy percentage
3,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0,,44,Pressure Restriction; heavy percentage
3,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,6,,44,Pressure Restriction; heavy percentage
3,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,9,,44,Pressure Restriction; heavy percentage
3,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,1,,44,Pressure Restriction; heavy percentage
3,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic light,21,,44,Pressure Restriction; heavy percentage
3,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,9,,44,Pressure Restriction; heavy percentage
3,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic light,2,,44,Pressure Restriction; heavy percentage
4,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0,,46,Pressure Restriction; heavy percentage; maintenance
4,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,6,,46,Pressure Restriction; heavy percentage; maintenance
4,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,8,,46,Pressure Restriction; heavy percentage; maintenance
4,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,1,,46,Pressure Restriction; heavy percentage; maintenance
4,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic light,26,,46,Pressure Restriction; heavy percentage; maintenance
4,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,2,,46,Pressure Restriction; heavy percentage; maintenance
4,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic light,4,,46,Pressure Restriction; heavy percentage; maintenance
5,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0,,45,Pressure Restriction; heavy percentage
5,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,6,,45,Pressure Restriction; heavy percentage
5,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,8,,45,Pressure Restriction; heavy percentage
5,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,1,,45,Pressure Restriction; heavy percentage
5,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic light,23,,45,Pressure Restriction; heavy percentage
5,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,10,,45,Pressure Restriction; heavy percentage
5,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0,,45,Pressure Restriction; heavy percentage
6,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0,,45,Pressure Restriction; heavy percentage
6,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,7,,45,Pressure Restriction; heavy percentage
6,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,9,,45,Pressure Restriction; heavy percentage
6,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,2,,45,Pressure Restriction; heavy percentage
6,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic light,19,,45,Pressure Restriction; heavy percentage
6,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,9,,45,Pressure Restriction; heavy percentage
6,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic light,1,,45,Pressure Restriction; heavy percentage
7,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0,,45,Pressure Restriction; heavy percentage; maintenance
7,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,6,,45,Pressure Restriction; heavy percentage; maintenance
7,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,8,,45,Pressure Restriction; heavy percentage; maintenance
7,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,2,,45,Pressure Restriction; heavy percentage; maintenance
7,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic light,21,,45,Pressure Restriction; heavy percentage; maintenance
7,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,10,,45,Pressure Restriction; heavy percentage; maintenance
7,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic light,2,,45,Pressure Restriction; heavy percentage; maintenance
8,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0,,46,Pressure Restriction; heavy percentage
8,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,7,,46,Pressure Restriction; heavy percentage
8,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,9,,46,Pressure Restriction; heavy percentage
8,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,3,,46,Pressure Restriction; heavy percentage
8,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic light,21,,46,Pressure Restriction; heavy percentage
8,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,8,,46,Pressure Restriction; heavy percentage
8,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0,,46,Pressure Restriction; heavy percentage
9,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0,,44,Heavy percentage; maintenance
9,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,7,,44,Heavy percentage; maintenance
9,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,7,,44,Heavy percentage; maintenance
9,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,3,,44,Heavy percentage; maintenance
9,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic light,21,,44,Heavy percentage; maintenance
9,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,8,,44,Heavy percentage; maintenance
9,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0,,44,Heavy percentage; maintenance
10,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0,,46,Heavy percentage; maintenance
10,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,7,,46,Heavy percentage; maintenance
10,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,8,,46,Heavy percentage; maintenance
10,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,4,,46,Heavy percentage; maintenance
10,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic light,21,,46,Heavy percentage; maintenance
10,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,5,,46,Heavy percentage; maintenance
10,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0,,46,Heavy percentage; maintenance
11,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0,,46,Heavy percentage; maintenance
11,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,7,,46,Heavy percentage; maintenance
11,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,10,,46,Heavy percentage; maintenance
11,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,1,,46,Heavy percentage; maintenance
11,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic light,21,,46,Heavy percentage; maintenance
11,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,6,,46,Heavy percentage; maintenance
11,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic light,2,,46,Heavy percentage; maintenance
12,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0,,50,Heavy percentage
12,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,7,,50,Heavy percentage
12,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,9,,50,Heavy percentage
12,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0,,50,Heavy percentage
12,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic light,22,,50,Heavy percentage
12,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,4,,50,Heavy percentage
12,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic light,5,,50,Heavy percentage
1,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0,,43,Heavy percentage
1,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,7,,43,Heavy percentage
1,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,10,,43,Heavy percentage
